,pH(t-1),DO(t-1),NH3-N(t-1),TOC(t-1),AQI(t)(t-1),CO(t)(t-1),CO_24h(t)(t-1),NO2(t)(t-1),NO2_24h(t)(t-1),O3(t)(t-1),O3_8h(t)(t-1),PM10(t)(t-1),PM10_24h(t)(t-1),PM2.5(t)(t-1),PM2.5_24h(t)(t-1),SO2(t)(t-1),SO2_24h(t)(t-1),AQI(t-1)(t-1),CO(t-1)(t-1),CO_24h(t-1)(t-1),NO2(t-1)(t-1),NO2_24h(t-1)(t-1),O3(t-1)(t-1),O3_8h(t-1)(t-1),PM10(t-1)(t-1),PM10_24h(t-1)(t-1),PM2.5(t-1)(t-1),PM2.5_24h(t-1)(t-1),SO2(t-1)(t-1),SO2_24h(t-1)(t-1),AQI(t-2)(t-1),CO(t-2)(t-1),CO_24h(t-2)(t-1),NO2(t-2)(t-1),NO2_24h(t-2)(t-1),O3(t-2)(t-1),O3_8h(t-2)(t-1),PM10(t-2)(t-1),PM10_24h(t-2)(t-1),PM2.5(t-2)(t-1),PM2.5_24h(t-2)(t-1),SO2(t-2)(t-1),SO2_24h(t-2)(t-1),AQI(t-3)(t-1),CO(t-3)(t-1),CO_24h(t-3)(t-1),NO2(t-3)(t-1),NO2_24h(t-3)(t-1),O3(t-3)(t-1),O3_8h(t-3)(t-1),PM10(t-3)(t-1),PM10_24h(t-3)(t-1),PM2.5(t-3)(t-1),PM2.5_24h(t-3)(t-1),SO2(t-3)(t-1),SO2_24h(t-3)(t-1),EVP(t-1),GST_AVE(t-1),PRE(t-1),PRS_AVE(t-1),RHU_AVE(t-1),SSD(t-1),TEM_AVE(t-1),WIN_AVE(t-1),pH(t),DO(t),NH3-N(t),TOC(t)
2017-06-09 00:00:00,6.4,5.97,0.03,3.3,60.0,0.6,0.9,103.0,34.0,17.0,118.0,69.0,55.0,29.0,29.0,16.0,16.0,57.0,0.4,0.8,74.0,31.0,43.0,139.0,63.0,56.0,29.0,29.0,12.0,16.0,53.0,0.1,0.8,32.0,29.0,94.0,149.0,56.0,56.0,28.0,29.0,8.0,16.0,40.0,0.2,0.8,14.0,28.0,128.0,150.0,33.0,56.0,28.0,29.0,7.0,16.0,31.0,238.0,44.0,8844.0,64.0,87.0,214.0,26.0,6.38,5.89,0.03,3.06
2017-06-09 04:00:00,6.38,5.89,0.03,3.06,40.0,0.4,0.8,46.0,38.0,35.0,46.0,40.0,54.0,25.0,28.0,15.0,16.0,58.0,0.6,0.8,56.0,39.0,24.0,59.0,65.0,55.0,26.0,28.0,13.0,16.0,56.0,0.4,0.8,85.0,38.0,6.0,75.0,61.0,55.0,27.0,28.0,14.0,16.0,64.0,0.5,0.9,64.0,36.0,24.0,96.0,77.0,56.0,28.0,28.0,14.0,16.0,31.0,238.0,44.0,8844.0,64.0,87.0,214.0,26.0,6.37,5.84,0.03,3.98
2017-06-09 08:00:00,6.37,5.84,0.03,3.98,59.0,0.6,0.7,52.0,41.0,15.0,18.0,67.0,58.0,27.0,27.0,17.0,16.0,60.0,0.6,0.8,44.0,41.0,24.0,20.0,69.0,57.0,25.0,27.0,16.0,16.0,53.0,0.5,0.8,48.0,41.0,20.0,18.0,55.0,56.0,24.0,27.0,13.0,16.0,51.0,0.3,0.8,59.0,40.0,15.0,15.0,51.0,55.0,24.0,28.0,15.0,16.0,31.0,238.0,44.0,8844.0,64.0,87.0,214.0,26.0,6.38,5.78,0.01,3.29
2017-06-09 12:00:00,6.38,5.78,0.01,3.29,67.0,0.8,0.7,40.0,44.0,25.0,15.0,83.0,62.0,29.0,27.0,20.0,16.0,58.0,0.8,0.7,41.0,44.0,6.0,13.0,66.0,61.0,30.0,27.0,20.0,16.0,61.0,0.6,0.7,54.0,43.0,5.0,15.0,72.0,60.0,30.0,27.0,21.0,17.0,69.0,0.5,0.7,59.0,42.0,9.0,17.0,88.0,59.0,29.0,27.0,20.0,16.0,31.0,238.0,44.0,8844.0,64.0,87.0,214.0,26.0,6.39,5.98,0.14,2.38
2017-06-09 16:00:00,6.39,5.98,0.14,2.38,70.0,1.0,0.6,53.0,48.0,27.0,14.0,89.0,65.0,36.0,28.0,22.0,16.0,58.0,0.9,0.6,55.0,47.0,12.0,13.0,66.0,64.0,32.0,28.0,22.0,16.0,65.0,1.0,0.6,40.0,46.0,20.0,14.0,80.0,65.0,32.0,28.0,19.0,16.0,73.0,1.1,0.6,67.0,46.0,10.0,14.0,96.0,64.0,31.0,28.0,17.0,16.0,31.0,238.0,44.0,8844.0,64.0,87.0,214.0,26.0,6.49,5.98,0.24,2.74
2017-06-09 20:00:00,6.49,5.98,0.24,2.74,48.0,0.6,0.6,30.0,53.0,56.0,26.0,35.0,66.0,33.0,30.0,16.0,17.0,50.0,0.7,0.6,32.0,52.0,41.0,22.0,39.0,67.0,35.0,29.0,16.0,16.0,60.0,0.8,0.6,53.0,51.0,24.0,18.0,70.0,68.0,38.0,29.0,19.0,16.0,78.0,1.0,0.6,67.0,50.0,21.0,16.0,105.0,67.0,38.0,29.0,25.0,16.0,31.0,238.0,44.0,8844.0,64.0,87.0,214.0,26.0,6.5,5.91,0.22,2.85
2017-06-10 00:00:00,6.5,5.91,0.22,2.85,66.0,0.7,0.7,23.0,48.0,58.0,49.0,81.0,70.0,40.0,31.0,13.0,17.0,70.0,0.7,0.7,23.0,52.0,58.0,45.0,89.0,70.0,39.0,31.0,13.0,17.0,64.0,0.7,0.7,38.0,54.0,63.0,39.0,78.0,69.0,37.0,30.0,17.0,17.0,56.0,0.6,0.6,29.0,53.0,69.0,34.0,61.0,68.0,36.0,30.0,16.0,17.0,17.0,214.0,102.0,8826.0,95.0,0.0,200.0,35.0,6.53,6.17,0.23,2.93
2017-06-10 04:00:00,6.53,6.17,0.23,2.93,48.0,0.5,0.7,44.0,42.0,17.0,63.0,36.0,68.0,33.0,33.0,13.0,17.0,52.0,0.6,0.7,36.0,42.0,42.0,68.0,36.0,67.0,36.0,33.0,14.0,17.0,53.0,0.5,0.7,9.0,43.0,96.0,68.0,48.0,68.0,37.0,32.0,13.0,17.0,54.0,0.5,0.7,14.0,46.0,99.0,58.0,44.0,69.0,38.0,32.0,11.0,17.0,17.0,214.0,102.0,8826.0,95.0,0.0,200.0,35.0,6.43,5.85,0.25,3.47
2017-06-10 08:00:00,6.43,5.85,0.25,3.47,36.0,0.4,0.7,44.0,40.0,19.0,26.0,43.0,68.0,25.0,34.0,12.0,16.0,38.0,0.3,0.7,22.0,40.0,41.0,28.0,43.0,68.0,26.0,34.0,12.0,17.0,48.0,0.7,0.7,46.0,41.0,15.0,21.0,43.0,68.0,33.0,34.0,12.0,17.0,51.0,0.6,0.7,32.0,41.0,27.0,27.0,51.0,68.0,34.0,33.0,12.0,17.0,17.0,214.0,102.0,8826.0,95.0,0.0,200.0,35.0,6.52,5.95,0.23,2.97
2017-06-10 12:00:00,6.52,5.95,0.23,2.97,62.0,0.7,0.7,40.0,37.0,14.0,21.0,74.0,61.0,22.0,33.0,20.0,16.0,37.0,0.6,0.7,37.0,37.0,15.0,22.0,37.0,61.0,23.0,33.0,14.0,16.0,33.0,0.5,0.7,17.0,37.0,31.0,24.0,29.0,63.0,23.0,33.0,14.0,16.0,35.0,0.5,0.7,42.0,39.0,8.0,22.0,31.0,65.0,24.0,33.0,14.0,16.0,17.0,214.0,102.0,8826.0,95.0,0.0,200.0,35.0,6.56,6.32,0.2,2.73
2017-06-10 16:00:00,6.56,6.32,0.2,2.73,47.0,0.7,0.6,10.0,31.0,89.0,39.0,47.0,53.0,22.0,31.0,16.0,15.0,36.0,0.7,0.6,15.0,33.0,70.0,30.0,36.0,55.0,22.0,31.0,19.0,16.0,42.0,0.7,0.6,16.0,34.0,53.0,27.0,42.0,57.0,22.0,32.0,15.0,16.0,39.0,0.7,0.7,23.0,35.0,34.0,22.0,39.0,58.0,22.0,32.0,20.0,16.0,17.0,214.0,102.0,8826.0,95.0,0.0,200.0,35.0,6.5,6.09,0.21,3.1
2017-06-10 20:00:00,6.5,6.09,0.21,3.1,51.0,0.4,0.6,15.0,25.0,55.0,66.0,51.0,50.0,20.0,28.0,10.0,14.0,30.0,0.4,0.6,13.0,26.0,59.0,60.0,37.0,49.0,21.0,29.0,8.0,14.0,30.0,0.4,0.6,9.0,27.0,71.0,55.0,37.0,49.0,21.0,29.0,12.0,15.0,37.0,0.5,0.6,10.0,29.0,94.0,50.0,37.0,50.0,22.0,30.0,16.0,15.0,17.0,214.0,102.0,8826.0,95.0,0.0,200.0,35.0,6.56,6.04,0.21,2.78
2017-06-11 00:00:00,6.56,6.04,0.21,2.78,28.0,0.1,0.5,21.0,23.0,63.0,67.0,20.0,42.0,19.0,25.0,10.0,13.0,28.0,0.1,0.5,19.0,24.0,68.0,71.0,50.0,46.0,19.0,26.0,11.0,14.0,28.0,0.3,0.5,14.0,24.0,70.0,71.0,50.0,48.0,19.0,27.0,11.0,14.0,50.0,0.4,0.6,14.0,25.0,59.0,69.0,50.0,50.0,20.0,28.0,12.0,14.0,17.0,220.0,9.0,8800.0,93.0,12.0,210.0,63.0,6.58,6.33,0.21,3.2
2017-06-11 04:00:00,6.58,6.33,0.21,3.2,34.0,0.5,0.5,21.0,24.0,85.0,65.0,34.0,40.0,22.0,23.0,17.0,14.0,35.0,0.2,0.4,31.0,24.0,62.0,61.0,35.0,41.0,22.0,23.0,17.0,14.0,32.0,0.2,0.5,28.0,25.0,57.0,60.0,28.0,41.0,22.0,24.0,19.0,14.0,41.0,0.2,0.5,25.0,24.0,53.0,62.0,41.0,42.0,20.0,24.0,17.0,14.0,17.0,220.0,9.0,8800.0,93.0,12.0,210.0,63.0,6.51,6.12,0.21,3.32
2017-06-11 08:00:00,6.51,6.12,0.21,3.32,32.0,0.6,0.5,21.0,21.0,76.0,78.0,32.0,38.0,20.0,21.0,20.0,16.0,29.0,0.5,0.5,20.0,22.0,82.0,79.0,23.0,38.0,20.0,21.0,21.0,16.0,29.0,0.5,0.4,19.0,22.0,84.0,77.0,33.0,39.0,20.0,22.0,21.0,15.0,33.0,0.7,0.5,25.0,23.0,70.0,70.0,33.0,39.0,22.0,22.0,27.0,15.0,17.0,220.0,9.0,8800.0,93.0,12.0,210.0,63.0,6.58,6.2,0.21,3.02
2017-06-11 12:00:00,6.58,6.2,0.21,3.02,47.0,1.1,0.5,33.0,20.0,45.0,68.0,47.0,38.0,22.0,21.0,18.0,17.0,44.0,0.9,0.5,26.0,20.0,55.0,71.0,44.0,39.0,21.0,21.0,19.0,17.0,44.0,0.8,0.5,20.0,20.0,64.0,74.0,44.0,39.0,21.0,21.0,22.0,17.0,39.0,0.7,0.5,22.0,20.0,66.0,76.0,39.0,38.0,21.0,21.0,25.0,16.0,17.0,220.0,9.0,8800.0,93.0,12.0,210.0,63.0,6.6,6.41,0.19,2.74
2017-06-11 16:00:00,6.6,6.41,0.19,2.74,51.0,0.7,0.5,21.0,22.0,71.0,58.0,52.0,40.0,22.0,21.0,14.0,17.0,46.0,0.7,0.5,29.0,21.0,57.0,59.0,46.0,39.0,21.0,21.0,15.0,17.0,46.0,0.8,0.5,30.0,20.0,55.0,62.0,46.0,39.0,21.0,21.0,20.0,17.0,49.0,1.0,0.5,31.0,20.0,54.0,66.0,49.0,39.0,23.0,21.0,25.0,17.0,17.0,220.0,9.0,8800.0,93.0,12.0,210.0,63.0,6.49,6.2,0.2,2.5
2017-06-11 20:00:00,6.49,6.2,0.2,2.5,28.0,0.5,0.5,16.0,23.0,73.0,65.0,24.0,38.0,19.0,21.0,10.0,17.0,30.0,0.5,0.5,22.0,23.0,70.0,61.0,24.0,39.0,21.0,21.0,10.0,17.0,33.0,0.6,0.5,17.0,23.0,75.0,59.0,33.0,40.0,22.0,21.0,9.0,17.0,46.0,0.6,0.5,27.0,22.0,63.0,58.0,46.0,40.0,21.0,21.0,14.0,17.0,17.0,220.0,9.0,8800.0,93.0,12.0,210.0,63.0,6.54,6.05,0.21,2.84
2017-06-12 00:00:00,6.54,6.05,0.21,2.84,28.0,0.6,0.6,17.0,24.0,67.0,65.0,19.0,37.0,19.0,21.0,10.0,17.0,28.0,0.6,0.6,21.0,24.0,66.0,65.0,19.0,37.0,19.0,21.0,11.0,17.0,28.0,0.7,0.6,24.0,24.0,55.0,64.0,19.0,37.0,19.0,21.0,10.0,17.0,28.0,0.7,0.6,32.0,24.0,48.0,64.0,24.0,38.0,19.0,21.0,10.0,17.0,14.0,219.0,58.0,8810.0,100.0,0.0,190.0,22.0,6.56,6.26,0.2,2.64
2017-06-12 04:00:00,6.56,6.26,0.2,2.64,33.0,0.7,0.7,24.0,24.0,52.0,57.0,29.0,35.0,23.0,21.0,10.0,16.0,32.0,0.7,0.7,19.0,23.0,63.0,59.0,27.0,35.0,22.0,21.0,11.0,16.0,29.0,0.7,0.7,26.0,24.0,51.0,60.0,20.0,36.0,20.0,21.0,10.0,16.0,29.0,0.7,0.6,24.0,24.0,52.0,63.0,26.0,36.0,20.0,21.0,11.0,16.0,14.0,219.0,58.0,8810.0,100.0,0.0,190.0,22.0,6.45,6.1,0.2,2.88
2017-06-12 08:00:00,6.45,6.1,0.2,2.88,32.0,0.7,0.7,29.0,24.0,39.0,46.0,32.0,35.0,22.0,21.0,13.0,14.0,32.0,0.7,0.7,16.0,23.0,57.0,48.0,29.0,35.0,22.0,21.0,10.0,14.0,32.0,0.8,0.7,21.0,24.0,46.0,44.0,31.0,35.0,22.0,21.0,11.0,14.0,32.0,0.8,0.7,23.0,24.0,42.0,42.0,31.0,35.0,22.0,21.0,10.0,15.0,14.0,219.0,58.0,8810.0,100.0,0.0,190.0,22.0,6.54,6.06,0.21,3.26
2017-06-12 12:00:00,6.54,6.06,0.21,3.26,38.0,0.8,0.7,28.0,24.0,32.0,43.0,38.0,33.0,23.0,21.0,11.0,12.0,38.0,0.7,0.7,28.0,24.0,32.0,44.0,38.0,33.0,22.0,21.0,11.0,12.0,33.0,0.7,0.7,28.0,24.0,42.0,46.0,30.0,34.0,23.0,21.0,13.0,13.0,33.0,0.6,0.7,21.0,24.0,52.0,47.0,26.0,34.0,23.0,21.0,13.0,13.0,14.0,219.0,58.0,8810.0,100.0,0.0,190.0,22.0,6.58,6.35,0.2,2.74
2017-06-12 16:00:00,6.58,6.35,0.2,2.74,30.0,0.5,0.7,15.0,23.0,74.0,48.0,30.0,29.0,21.0,21.0,9.0,11.0,30.0,0.5,0.7,18.0,23.0,66.0,44.0,32.0,31.0,21.0,21.0,11.0,11.0,32.0,0.7,0.7,20.0,23.0,52.0,43.0,32.0,31.0,22.0,21.0,11.0,11.0,33.0,0.8,0.7,25.0,24.0,35.0,42.0,32.0,32.0,23.0,21.0,11.0,12.0,14.0,219.0,58.0,8810.0,100.0,0.0,190.0,22.0,6.47,6.26,0.18,2.8
2017-06-12 20:00:00,6.47,6.26,0.18,2.8,43.0,0.5,0.6,9.0,21.0,104.0,72.0,43.0,29.0,23.0,21.0,10.0,11.0,32.0,0.4,0.7,7.0,21.0,97.0,64.0,25.0,28.0,22.0,21.0,11.0,11.0,29.0,0.5,0.7,8.0,22.0,81.0,55.0,21.0,28.0,20.0,21.0,11.0,11.0,29.0,0.5,0.7,17.0,22.0,71.0,50.0,21.0,28.0,20.0,21.0,11.0,11.0,14.0,219.0,58.0,8810.0,100.0,0.0,190.0,22.0,6.58,6.17,0.21,2.73
2017-06-13 00:00:00,6.58,6.17,0.21,2.73,31.0,0.4,0.6,12.0,19.0,97.0,91.0,28.0,32.0,20.0,22.0,11.0,11.0,35.0,0.4,0.6,14.0,20.0,96.0,88.0,35.0,32.0,21.0,22.0,10.0,11.0,51.0,0.5,0.6,19.0,20.0,90.0,85.0,52.0,32.0,23.0,22.0,10.0,11.0,51.0,0.5,0.6,16.0,20.0,95.0,80.0,52.0,30.0,23.0,22.0,11.0,11.0,10.0,207.0,473.0,8817.0,100.0,0.0,182.0,26.0,6.6,6.48,0.21,2.64
2017-06-13 04:00:00,6.6,6.48,0.21,2.64,30.0,0.3,0.5,8.0,18.0,92.0,92.0,29.0,33.0,21.0,22.0,11.0,11.0,30.0,0.3,0.6,13.0,18.0,84.0,93.0,29.0,33.0,21.0,22.0,11.0,11.0,33.0,0.3,0.6,13.0,18.0,88.0,95.0,33.0,33.0,21.0,22.0,10.0,11.0,30.0,0.3,0.6,13.0,19.0,92.0,94.0,24.0,32.0,21.0,22.0,11.0,11.0,10.0,207.0,473.0,8817.0,100.0,0.0,182.0,26.0,6.48,6.29,0.22,2.97
2017-06-13 08:00:00,6.48,6.29,0.22,2.97,30.0,0.4,0.5,12.0,15.0,95.0,94.0,29.0,34.0,18.0,21.0,10.0,11.0,30.0,0.3,0.5,10.0,16.0,93.0,94.0,29.0,33.0,20.0,22.0,11.0,11.0,30.0,0.4,0.5,7.0,16.0,95.0,94.0,29.0,33.0,21.0,22.0,8.0,11.0,30.0,0.3,0.5,7.0,17.0,94.0,94.0,29.0,33.0,21.0,22.0,11.0,11.0,10.0,207.0,473.0,8817.0,100.0,0.0,182.0,26.0,6.57,6.46,0.23,3.15
2017-06-13 12:00:00,6.57,6.46,0.23,3.15,27.0,0.4,0.4,13.0,13.0,85.0,94.0,29.0,34.0,18.0,21.0,11.0,11.0,29.0,0.3,0.4,11.0,13.0,92.0,95.0,29.0,34.0,18.0,21.0,11.0,11.0,30.0,0.4,0.5,8.0,14.0,96.0,95.0,29.0,34.0,17.0,21.0,11.0,11.0,31.0,0.4,0.5,8.0,15.0,99.0,95.0,29.0,34.0,17.0,21.0,10.0,11.0,10.0,207.0,473.0,8817.0,100.0,0.0,182.0,26.0,6.47,6.35,0.23,2.86
2017-06-13 16:00:00,6.47,6.35,0.23,2.86,29.0,0.5,0.4,17.0,12.0,68.0,82.0,26.0,33.0,20.0,20.0,13.0,11.0,28.0,0.6,0.4,17.0,12.0,64.0,85.0,29.0,34.0,19.0,20.0,12.0,11.0,26.0,0.6,0.4,14.0,12.0,76.0,89.0,29.0,34.0,18.0,20.0,10.0,10.0,26.0,0.6,0.4,12.0,12.0,75.0,91.0,29.0,34.0,18.0,20.0,11.0,11.0,10.0,207.0,473.0,8817.0,100.0,0.0,182.0,26.0,6.58,6.59,0.26,2.7
2017-06-13 20:00:00,6.58,6.59,0.26,2.7,36.0,0.3,0.4,10.0,12.0,114.0,86.0,26.0,34.0,18.0,20.0,11.0,11.0,35.0,0.3,0.4,11.0,12.0,110.0,82.0,26.0,35.0,18.0,20.0,12.0,11.0,31.0,0.4,0.4,8.0,12.0,98.0,80.0,26.0,34.0,20.0,20.0,11.0,11.0,30.0,0.4,0.4,11.0,12.0,81.0,80.0,26.0,34.0,21.0,20.0,12.0,11.0,10.0,207.0,473.0,8817.0,100.0,0.0,182.0,26.0,6.48,6.41,0.24,2.83
2017-06-14 00:00:00,6.48,6.41,0.24,2.83,36.0,0.7,0.4,21.0,12.0,79.0,94.0,36.0,32.0,21.0,20.0,10.0,11.0,44.0,0.7,0.4,17.0,12.0,88.0,93.0,44.0,31.0,21.0,19.0,12.0,11.0,40.0,0.6,0.4,18.0,12.0,85.0,90.0,40.0,30.0,21.0,19.0,12.0,11.0,32.0,0.5,0.4,13.0,12.0,100.0,89.0,31.0,32.0,19.0,20.0,12.0,11.0,24.0,182.0,378.0,8814.0,100.0,0.0,166.0,62.0,6.59,6.58,0.21,2.88
2017-06-14 04:00:00,6.59,6.58,0.21,2.88,29.0,0.4,0.5,24.0,13.0,72.0,86.0,22.0,31.0,20.0,19.0,15.0,11.0,30.0,0.5,0.4,15.0,12.0,81.0,91.0,26.0,32.0,21.0,20.0,10.0,11.0,32.0,0.5,0.4,11.0,12.0,88.0,95.0,32.0,32.0,21.0,20.0,13.0,11.0,30.0,0.4,0.4,10.0,12.0,96.0,96.0,23.0,32.0,21.0,20.0,10.0,11.0,24.0,182.0,378.0,8814.0,100.0,0.0,166.0,62.0,6.47,6.54,0.21,2.54
2017-06-14 08:00:00,6.47,6.54,0.21,2.54,30.0,0.3,0.5,10.0,13.0,85.0,84.0,28.0,29.0,21.0,20.0,13.0,12.0,30.0,0.3,0.5,16.0,13.0,75.0,83.0,28.0,29.0,21.0,20.0,14.0,12.0,30.0,0.4,0.5,12.0,13.0,82.0,87.0,23.0,30.0,21.0,19.0,14.0,12.0,30.0,0.4,0.5,8.0,13.0,92.0,92.0,25.0,30.0,21.0,19.0,12.0,11.0,24.0,182.0,378.0,8814.0,100.0,0.0,166.0,62.0,6.62,6.63,0.2,2.57
2017-06-14 12:00:00,6.62,6.63,0.2,2.57,30.0,0.4,0.5,17.0,14.0,72.0,80.0,24.0,29.0,21.0,20.0,14.0,12.0,30.0,0.4,0.5,12.0,14.0,79.0,81.0,24.0,29.0,21.0,20.0,14.0,12.0,30.0,0.5,0.5,21.0,14.0,67.0,81.0,24.0,29.0,21.0,20.0,15.0,12.0,30.0,0.5,0.5,10.0,13.0,85.0,84.0,28.0,29.0,21.0,20.0,14.0,12.0,24.0,182.0,378.0,8814.0,100.0,0.0,166.0,62.0,6.53,6.84,0.22,2.5
2017-06-14 16:00:00,6.53,6.84,0.22,2.5,31.0,0.7,0.5,12.0,14.0,89.0,80.0,31.0,29.0,20.0,20.0,17.0,13.0,29.0,0.7,0.5,14.0,14.0,84.0,80.0,29.0,28.0,20.0,20.0,17.0,13.0,30.0,0.6,0.5,13.0,14.0,83.0,79.0,30.0,28.0,20.0,20.0,16.0,13.0,29.0,0.6,0.5,13.0,14.0,83.0,78.0,21.0,28.0,20.0,20.0,18.0,13.0,24.0,182.0,378.0,8814.0,100.0,0.0,166.0,62.0,6.54,6.81,0.2,2.44
2017-06-14 20:00:00,6.54,6.81,0.2,2.44,42.0,0.4,0.5,13.0,14.0,134.0,102.0,35.0,29.0,21.0,21.0,18.0,14.0,40.0,0.5,0.5,10.0,14.0,126.0,95.0,28.0,29.0,20.0,20.0,16.0,14.0,38.0,0.5,0.5,8.0,14.0,120.0,89.0,26.0,29.0,20.0,20.0,17.0,14.0,32.0,0.7,0.5,12.0,14.0,101.0,82.0,29.0,29.0,20.0,20.0,16.0,13.0,24.0,182.0,378.0,8814.0,100.0,0.0,166.0,62.0,6.6,6.84,0.19,2.53
2017-06-15 00:00:00,6.6,6.84,0.19,2.53,53.0,0.7,0.5,20.0,14.0,112.0,120.0,56.0,31.0,23.0,21.0,16.0,15.0,54.0,0.6,0.5,21.0,14.0,115.0,118.0,58.0,30.0,22.0,21.0,14.0,15.0,46.0,0.5,0.5,19.0,14.0,118.0,114.0,46.0,29.0,22.0,21.0,18.0,15.0,43.0,0.4,0.5,14.0,14.0,137.0,109.0,37.0,29.0,21.0,21.0,17.0,14.0,18.0,173.0,112.0,8832.0,100.0,0.0,156.0,57.0,6.56,6.82,0.2,2.54
2017-06-15 04:00:00,6.56,6.82,0.2,2.54,52.0,0.7,0.5,13.0,14.0,118.0,120.0,54.0,35.0,24.0,21.0,15.0,15.0,48.0,0.6,0.5,12.0,14.0,126.0,122.0,48.0,34.0,24.0,21.0,12.0,15.0,41.0,0.7,0.5,14.0,14.0,123.0,122.0,41.0,33.0,23.0,21.0,13.0,15.0,47.0,0.7,0.5,17.0,14.0,114.0,122.0,47.0,32.0,23.0,21.0,15.0,15.0,18.0,173.0,112.0,8832.0,100.0,0.0,156.0,57.0,6.53,6.83,0.2,2.69
2017-06-15 08:00:00,6.53,6.83,0.2,2.69,53.0,0.8,0.6,22.0,14.0,91.0,104.0,56.0,38.0,25.0,22.0,13.0,15.0,53.0,0.8,0.6,22.0,14.0,91.0,104.0,56.0,38.0,25.0,22.0,13.0,15.0,53.0,0.8,0.6,22.0,14.0,91.0,104.0,56.0,38.0,25.0,22.0,13.0,15.0,46.0,0.7,0.5,12.0,14.0,117.0,117.0,46.0,36.0,24.0,21.0,13.0,15.0,18.0,173.0,112.0,8832.0,100.0,0.0,156.0,57.0,6.53,6.72,0.21,2.82
2017-06-15 12:00:00,6.53,6.72,0.21,2.82,53.0,0.8,0.6,22.0,14.0,91.0,104.0,56.0,38.0,25.0,22.0,13.0,15.0,53.0,0.8,0.6,22.0,14.0,91.0,104.0,56.0,38.0,25.0,22.0,13.0,15.0,53.0,0.8,0.6,22.0,14.0,91.0,104.0,56.0,38.0,25.0,22.0,13.0,15.0,53.0,0.8,0.6,22.0,14.0,91.0,104.0,56.0,38.0,25.0,22.0,13.0,15.0,18.0,173.0,112.0,8832.0,100.0,0.0,156.0,57.0,6.51,6.6,0.21,2.82
2017-06-15 16:00:00,6.51,6.6,0.21,2.82,68.0,1.0,0.7,41.0,18.0,77.0,90.0,85.0,50.0,36.0,26.0,26.0,16.0,64.0,1.0,0.7,27.0,17.0,98.0,92.0,78.0,48.0,35.0,25.0,27.0,16.0,66.0,1.1,0.7,20.0,16.0,99.0,90.0,81.0,46.0,33.0,24.0,20.0,16.0,58.0,1.0,0.7,22.0,16.0,85.0,89.0,65.0,44.0,31.0,24.0,18.0,15.0,18.0,173.0,112.0,8832.0,100.0,0.0,156.0,57.0,6.49,6.49,0.2,2.56
2017-06-15 20:00:00,6.49,6.49,0.2,2.56,46.0,0.8,0.7,16.0,19.0,107.0,94.0,34.0,54.0,32.0,28.0,18.0,17.0,46.0,0.8,0.7,16.0,19.0,107.0,94.0,34.0,54.0,32.0,28.0,18.0,17.0,50.0,0.9,0.7,18.0,19.0,110.0,90.0,82.0,54.0,35.0,27.0,22.0,17.0,66.0,1.0,0.7,31.0,19.0,88.0,88.0,82.0,53.0,39.0,26.0,21.0,17.0,18.0,173.0,112.0,8832.0,100.0,0.0,156.0,57.0,6.46,6.55,0.21,2.49
2017-06-16 00:00:00,6.46,6.55,0.21,2.49,36.0,0.7,0.8,19.0,20.0,80.0,93.0,35.0,53.0,25.0,29.0,16.0,17.0,36.0,0.6,0.8,17.0,20.0,86.0,92.0,26.0,54.0,25.0,29.0,15.0,17.0,39.0,0.8,0.8,21.0,20.0,82.0,94.0,36.0,55.0,27.0,28.0,15.0,17.0,48.0,0.8,0.8,18.0,20.0,97.0,97.0,48.0,55.0,28.0,28.0,18.0,17.0,16.0,173.0,80.0,8832.0,99.0,0.0,150.0,20.0,6.43,6.44,0.21,2.96
2017-06-16 04:00:00,6.43,6.44,0.21,2.96,35.0,0.5,0.8,21.0,21.0,65.0,79.0,35.0,50.0,22.0,29.0,13.0,17.0,32.0,0.6,0.8,23.0,21.0,73.0,81.0,32.0,50.0,22.0,29.0,15.0,17.0,35.0,0.7,0.8,26.0,20.0,70.0,86.0,26.0,51.0,24.0,29.0,13.0,17.0,35.0,0.7,0.8,19.0,20.0,81.0,92.0,30.0,52.0,24.0,29.0,13.0,17.0,16.0,173.0,80.0,8832.0,99.0,0.0,150.0,20.0,6.4,6.32,0.22,3.55
2017-06-16 08:00:00,6.4,6.32,0.22,3.55,30.0,0.4,0.7,10.0,20.0,79.0,72.0,29.0,47.0,21.0,28.0,16.0,17.0,30.0,0.4,0.8,14.0,21.0,71.0,70.0,21.0,48.0,21.0,28.0,14.0,17.0,32.0,0.5,0.8,14.0,21.0,73.0,70.0,31.0,48.0,22.0,28.0,17.0,17.0,33.0,0.6,0.8,22.0,21.0,67.0,67.0,31.0,49.0,23.0,28.0,14.0,17.0,16.0,173.0,80.0,8832.0,99.0,0.0,150.0,20.0,6.39,6.26,0.21,3.33
